SNo,Date,Country,RegionCode,RegionName,Latitude,Longitude,HospitalizedPatients,IntensiveCarePatients,TotalHospitalizedPatients,HomeConfinement,CurrentPositiveCases,NewPositiveCases,Recovered,Deaths,TotalPositiveCases,TestsPerformed
4502,2020-09-25T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,300,30,330,8841,9171,277,79624,16937,105732,1265754
4503,2020-09-25T17:00:00,ITA,11,Marche,43.61675973,13.5188753,22,2,24,697,721,33,6140,990,7851,141222
4504,2020-09-25T17:00:00,ITA,14,Molise,41.55774754,14.65916051,3,1,4,129,133,5,476,23,632,39893
4505,2020-09-25T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,20,1,21,493,514,52,2632,292,3438,88792
4506,2020-09-25T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,13,0,13,535,548,23,4876,405,5829,95829
4507,2020-09-25T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,163,9,172,2330,2502,120,28138,4159,34799,420303
4508,2020-09-25T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,208,10,218,2091,2309,90,4498,587,7394,279402
4509,2020-09-25T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,112,19,131,1653,1784,57,1596,148,3528,152652
4510,2020-09-25T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,235,13,248,2282,2530,107,3630,306,6466,337774
4511,2020-09-25T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,87,24,111,3150,3261,139,9938,1156,14355,477064
4512,2020-09-25T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,32,3,35,450,485,23,1748,85,2318,117862
4513,2020-09-25T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,3,0,3,52,55,1,1087,146,1288,19587
4514,2020-09-25T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,140,19,159,3177,3336,196,21089,2173,26598,721936
4515,2020-09-26T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,54,5,59,762,821,16,3035,477,4333,124985
4516,2020-09-26T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,14,1,15,214,229,25,459,28,716,69687
4517,2020-09-26T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,30,2,32,481,513,15,1308,100,1921,193439
4518,2020-09-26T17:00:00,ITA,15,Campania,40.83956555,14.25084984,325,29,354,5127,5481,274,5688,460,11629,367291
4519,2020-09-26T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,200,17,217,4500,4717,99,25734,4481,34932,651887
4520,2020-09-26T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,18,6,24,694,718,54,3512,350,4580,178499
4521,2020-09-26T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,591,35,626,6041,6667,219,8081,906,15654,703206
4522,2020-09-26T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,136,19,155,1582,1737,97,9705,1599,13041,161282
4523,2020-09-26T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,312,30,342,8745,9087,256,79960,16941,105988,1278033
4524,2020-09-26T17:00:00,ITA,11,Marche,43.61675973,13.5188753,23,2,25,716,741,26,6146,990,7877,142155
4525,2020-09-26T17:00:00,ITA,14,Molise,41.55774754,14.65916051,4,1,5,130,135,5,479,23,637,40259
4526,2020-09-26T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,26,0,26,514,540,29,2635,292,3467,89488
4527,2020-09-26T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,14,0,14,549,563,51,4912,405,5880,96818
4528,2020-09-26T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,164,10,174,2389,2563,107,28183,4160,34906,423689
4529,2020-09-26T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,203,11,214,2123,2337,51,4518,590,7445,282195
4530,2020-09-26T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,109,18,127,1709,1836,63,1607,148,3591,154219
4531,2020-09-26T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,255,13,268,2315,2583,110,3687,306,6576,342008
4532,2020-09-26T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,84,24,108,3219,3327,110,9981,1157,14465,481455
4533,2020-09-26T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,34,3,37,463,500,35,1768,85,2353,118947
4534,2020-09-26T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,3,0,3,63,66,11,1087,146,1299,19697
4535,2020-09-26T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,147,21,168,3264,3432,216,21208,2174,26814,727456
4536,2020-09-27T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,50,5,55,807,862,47,3040,478,4380,126265
4537,2020-09-27T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,13,1,14,252,266,47,468,29,763,70206
4538,2020-09-27T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,35,2,37,507,544,31,1308,100,1952,195309
4539,2020-09-27T17:00:00,ITA,15,Campania,40.83956555,14.25084984,400,30,430,5160,5590,245,5824,460,11874,371640
4540,2020-09-27T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,201,15,216,4466,4682,96,25864,4482,35028,655624
4541,2020-09-27T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,18,6,24,696,720,28,3537,351,4608,179595
4542,2020-09-27T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,610,38,648,6161,6809,181,8119,907,15835,710057
4543,2020-09-27T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,137,22,159,1579,1738,45,9749,1599,13086,162174
4544,2020-09-27T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,302,31,333,8904,9237,216,80021,16946,106204,1288690
4545,2020-09-27T17:00:00,ITA,11,Marche,43.61675973,13.5188753,20,2,22,738,760,24,6151,990,7901,143076
4546,2020-09-27T17:00:00,ITA,14,Molise,41.55774754,14.65916051,2,1,3,138,141,7,479,24,644,40403
4547,2020-09-27T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,26,0,26,521,547,22,2650,292,3489,90172
4548,2020-09-27T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,12,0,12,586,598,42,4919,405,5922,97509
4549,2020-09-27T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,166,10,176,2457,2633,132,28244,4161,35038,426733
4550,2020-09-27T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,210,12,222,2182,2404,76,4527,590,7521,283877
4551,2020-09-27T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,110,18,128,1836,1964,139,1617,149,3730,156237
4552,2020-09-27T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,268,14,282,2377,2659,107,3716,308,6683,345016
4553,2020-09-27T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,82,23,105,3302,3407,101,10002,1157,14566,486576
4554,2020-09-27T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,33,3,36,465,501,21,1788,85,2374,120300
4555,2020-09-27T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,3,0,3,63,66,0,1087,146,1299,19826
4556,2020-09-27T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,148,21,169,3321,3490,159,21307,2176,26973,731147
4557,2020-09-28T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,54,4,58,799,857,4,3048,479,4384,126392
4558,2020-09-28T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,13,1,14,259,273,7,468,29,770,70392
4559,2020-09-28T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,36,2,38,508,546,5,1311,100,1957,196284
4560,2020-09-28T17:00:00,ITA,15,Campania,40.83956555,14.25084984,412,30,442,5298,5740,295,5968,461,12169,374216
4561,2020-09-28T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,201,15,216,4469,4685,85,25946,4482,35113,658254
4562,2020-09-28T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,18,6,24,697,721,2,3538,351,4610,179938
4563,2020-09-28T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,640,41,681,6240,6921,211,8215,910,16046,716730
4564,2020-09-28T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,145,24,169,1601,1770,109,9825,1600,13195,163180
4565,2020-09-28T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,306,31,337,8997,9334,119,80041,16948,106323,1293542
4566,2020-09-28T17:00:00,ITA,11,Marche,43.61675973,13.5188753,25,4,29,733,762,5,6154,990,7906,143293
4567,2020-09-28T17:00:00,ITA,14,Molise,41.55774754,14.65916051,4,1,5,132,137,4,487,24,648,41105
4568,2020-09-28T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,26,0,26,534,560,25,2662,292,3514,90576
4569,2020-09-28T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,11,0,11,604,615,20,4921,406,5942,97622
4570,2020-09-28T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,180,12,192,2492,2684,94,28287,4161,35132,428535
4571,2020-09-28T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,214,15,229,2190,2419,90,4600,592,7611,285597
4572,2020-09-28T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,109,17,126,1843,1969,37,1648,150,3767,157411
4573,2020-09-28T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,294,15,309,2434,2743,102,3733,309,6785,346506
4574,2020-09-28T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,93,22,115,3278,3393,85,10098,1160,14651,489436
4575,2020-09-28T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,38,3,41,467,508,11,1792,85,2385,120628
4576,2020-09-28T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,3,0,3,62,65,1,1089,146,1300,19888
4577,2020-09-28T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,155,21,176,3445,3621,183,21359,2176,27156,733252
4578,2020-09-29T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,52,4,56,809,865,14,3051,481,4397,126999
4579,2020-09-29T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,13,1,14,262,276,6,471,29,776,71333
4580,2020-09-29T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,34,2,36,508,544,10,1323,100,1967,197671
4581,2020-09-29T17:00:00,ITA,15,Campania,40.83956555,14.25084984,417,35,452,5513,5965,286,6027,463,12455,378937
4582,2020-09-29T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,204,14,218,4492,4710,97,26016,4484,35210,662825
4583,2020-09-29T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,21,6,27,697,724,28,3563,351,4638,180925
4584,2020-09-29T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,674,45,719,6330,7049,219,8303,913,16265,724000
4585,2020-09-29T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,143,22,165,1553,1718,89,9963,1603,13284,164500
4586,2020-09-29T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,315,33,348,8751,9099,203,80476,16951,106526,1303500
4587,2020-09-29T17:00:00,ITA,11,Marche,43.61675973,13.5188753,26,3,29,752,781,26,6161,990,7932,144152
4588,2020-09-29T17:00:00,ITA,14,Molise,41.55774754,14.65916051,5,1,6,129,135,1,490,24,649,41224
4589,2020-09-29T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,28,0,28,538,566,8,2664,292,3522,91062
4590,2020-09-29T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,11,0,11,576,587,13,4962,406,5955,98077
4591,2020-09-29T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,193,12,205,2527,2732,100,28337,4163,35232,431233
4592,2020-09-29T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,210,14,224,2209,2433,76,4662,592,7687,288503
4593,2020-09-29T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,102,19,121,1910,2031,82,1667,151,3849,158909
4594,2020-09-29T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,293,16,309,2478,2787,163,3851,310,6948,350664
4595,2020-09-29T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,97,20,117,3251,3368,56,10175,1164,14707,492445
4596,2020-09-29T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,39,3,42,478,520,23,1803,85,2408,121933
4597,2020-09-29T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,4,0,4,65,69,8,1093,146,1308,19979
4598,2020-09-29T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,167,21,188,3483,3671,140,21448,2177,27296,737524
4599,2020-09-30T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,52,5,57,824,881,23,3057,481,4419,128012
4600,2020-09-30T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,11,2,13,294,307,32,472,29,808,72216
4601,2020-09-30T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,33,2,35,520,555,18,1330,100,1985,199568
4602,2020-09-30T17:00:00,ITA,15,Campania,40.83956555,14.25084984,414,39,453,5660,6113,287,6166,463,12742,383899
4603,2020-09-30T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,205,14,219,4434,4653,101,26174,4484,35311,667137
4604,2020-09-30T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,19,6,25,693,718,28,3597,351,4666,182145
4605,2020-09-30T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,659,47,706,6442,7148,210,8409,918,16475,732123
4606,2020-09-30T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,143,22,165,1574,1739,51,9992,1604,13335,166142
4607,2020-09-30T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,306,34,340,8720,9060,201,80712,16955,106727,1315230
4608,2020-09-30T17:00:00,ITA,11,Marche,43.61675973,13.5188753,28,2,30,765,795,23,6170,990,7955,144940
4609,2020-09-30T17:00:00,ITA,14,Molise,41.55774754,14.65916051,4,0,4,129,133,6,498,24,655,41728
4610,2020-09-30T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,28,0,28,533,561,17,2686,292,3539,91761
4611,2020-09-30T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,14,0,14,553,567,37,5019,406,5992,99092
4612,2020-09-30T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,196,12,208,2636,2844,170,28394,4164,35402,434855
4613,2020-09-30T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,218,11,229,2287,2516,99,4675,595,7786,291519
4614,2020-09-30T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,101,19,120,1941,2061,51,1685,154,3900,161097
4615,2020-09-30T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,301,19,320,2546,2866,170,3941,311,7118,354475
4616,2020-09-30T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,97,22,119,3283,3402,120,10261,1164,14827,497351
4617,2020-09-30T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,39,3,42,495,537,46,1832,85,2454,122979
4618,2020-09-30T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,6,0,6,69,75,6,1093,146,1314,20125
4619,2020-09-30T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,173,21,194,3538,3732,155,21541,2178,27451,742361
4620,2020-10-01T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,52,5,57,852,909,30,3059,481,4449,129248
4621,2020-10-01T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,11,2,13,325,338,33,474,29,841,73155
4622,2020-10-01T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,32,2,34,503,537,17,1365,100,2002,201540
4623,2020-10-01T17:00:00,ITA,15,Campania,40.83956555,14.25084984,421,38,459,5937,6396,390,6273,463,13132,391374
4624,2020-10-01T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,206,14,220,4434,4654,103,26276,4484,35414,670418
4625,2020-10-01T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,20,4,24,735,759,57,3613,351,4723,183898
4626,2020-10-01T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,666,49,715,6628,7343,265,8474,923,16740,740268
4627,2020-10-01T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,152,21,173,1598,1771,111,10067,1608,13446,167855
4628,2020-10-01T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,298,35,333,8834,9167,324,80924,16960,107051,1331274
4629,2020-10-01T17:00:00,ITA,11,Marche,43.61675973,13.5188753,24,6,30,783,813,28,6180,990,7983,145986
4630,2020-10-01T17:00:00,ITA,14,Molise,41.55774754,14.65916051,4,0,4,130,134,1,498,24,656,41971
4631,2020-10-01T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,28,0,28,554,582,29,2694,292,3568,92681
4632,2020-10-01T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,15,0,15,579,594,48,5040,406,6040,99722
4633,2020-10-01T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,203,12,215,2692,2907,110,28440,4165,35512,436125
4634,2020-10-01T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,217,14,231,2376,2607,114,4697,596,7900,294298
4635,2020-10-01T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,110,20,130,2006,2136,96,1705,155,3996,162894
4636,2020-10-01T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,307,20,327,2609,2936,156,4026,312,7274,358336
4637,2020-10-01T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,106,22,128,3340,3468,144,10338,1165,14971,502556
4638,2020-10-01T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,38,3,41,521,562,46,1853,85,2500,124094
4639,2020-10-01T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,7,0,7,62,69,1,1100,146,1315,20265
4640,2020-10-01T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,180,24,204,3761,3965,445,21748,2183,27896,748630
4641,2020-10-02T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,58,6,64,874,938,49,3079,481,4498,130591
4642,2020-10-02T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,11,2,13,332,345,16,482,30,857,74088
4643,2020-10-02T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,34,1,35,503,538,18,1382,100,2020,203282
4644,2020-10-02T17:00:00,ITA,15,Campania,40.83956555,14.25084984,439,39,478,6267,6745,392,6315,464,13524,397526
4645,2020-10-02T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,201,11,212,4465,4677,163,26416,4484,35577,676766
4646,2020-10-02T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,18,2,20,773,793,66,3643,353,4789,185748
4647,2020-10-02T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,678,49,727,6820,7547,264,8529,928,17004,749852
4648,2020-10-02T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,161,23,184,1645,1829,140,10149,1608,13586,169760
4649,2020-10-02T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,302,39,341,8825,9166,307,81228,16964,107358,1343544
4650,2020-10-02T17:00:00,ITA,11,Marche,43.61675973,13.5188753,25,4,29,815,844,42,6191,990,8025,147169
4651,2020-10-02T17:00:00,ITA,14,Molise,41.55774754,14.65916051,5,0,5,126,131,4,505,24,660,42437
4652,2020-10-02T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,28,0,28,559,587,21,2710,292,3589,93443
4653,2020-10-02T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,16,0,16,571,587,39,5086,406,6079,100451
4654,2020-10-02T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,217,13,230,2830,3060,219,28505,4166,35731,438901
4655,2020-10-02T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,223,13,236,2427,2663,72,4712,597,7972,296760
4656,2020-10-02T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,106,21,127,2027,2154,60,1747,155,4056,164505
4657,2020-10-02T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,303,21,324,2724,3048,140,4052,314,7414,362142
4658,2020-10-02T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,103,24,127,3504,3631,223,10398,1165,15194,508398
4659,2020-10-02T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,39,4,43,567,610,62,1867,85,2562,125136
4660,2020-10-02T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,8,0,8,69,77,11,1103,146,1326,20378
4661,2020-10-02T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,167,22,189,3838,4027,191,21871,2189,28087,757440
4662,2020-10-03T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,66,6,72,890,962,42,3097,481,4540,131710
4663,2020-10-03T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,15,2,17,370,387,49,486,33,906,75517
4664,2020-10-03T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,36,2,38,520,558,24,1386,100,2044,205184
4665,2020-10-03T17:00:00,ITA,15,Campania,40.83956555,14.25084984,434,40,474,6568,7042,401,6418,465,13925,403167
4666,2020-10-03T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,200,11,211,4579,4790,167,26468,4485,35743,680394
4667,2020-10-03T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,17,5,22,806,828,51,3659,353,4840,187109
4668,2020-10-03T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,711,47,758,6967,7725,261,8607,933,17265,759903
4669,2020-10-03T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,167,21,188,1672,1860,162,10279,1609,13748,171959
4670,2020-10-03T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,293,42,335,8827,9162,393,81620,16969,107751,1355640
4671,2020-10-03T17:00:00,ITA,11,Marche,43.61675973,13.5188753,23,6,29,867,896,59,6197,991,8084,148490
4672,2020-10-03T17:00:00,ITA,14,Molise,41.55774754,14.65916051,3,0,3,125,128,0,507,25,660,42882
4673,2020-10-03T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,28,0,28,576,604,24,2717,292,3613,94145
4674,2020-10-03T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,16,0,16,602,618,62,5117,406,6141,101101
4675,2020-10-03T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,214,12,226,3051,3277,279,28567,4166,36010,442510
4676,2020-10-03T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,226,12,238,2523,2761,111,4724,598,8083,299404
4677,2020-10-03T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,113,21,134,2052,2186,62,1777,155,4118,166214
4678,2020-10-03T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,322,20,342,2829,3171,182,4108,317,7596,366048
4679,2020-10-03T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,99,24,123,3667,3790,197,10435,1166,15391,514176
4680,2020-10-03T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,41,5,46,588,634,42,1885,85,2604,126315
4681,2020-10-03T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,7,0,7,68,75,0,1105,146,1326,20476
4682,2020-10-03T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,174,21,195,3917,4112,276,22058,2193,28363,765605
4683,2020-10-04T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,70,6,76,919,995,37,3101,481,4577,132948
4684,2020-10-04T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,15,2,17,373,390,14,497,33,920,75915
4685,2020-10-04T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,36,2,38,537,575,19,1387,101,2063,206980
4686,2020-10-04T17:00:00,ITA,15,Campania,40.83956555,14.25084984,450,41,491,6909,7400,412,6472,465,14337,408931
4687,2020-10-04T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,212,11,223,4731,4954,179,26482,4486,35922,684859
4688,2020-10-04T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,18,5,23,828,851,50,3686,353,4890,188339
4689,2020-10-04T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,737,48,785,7148,7933,244,8637,939,17509,768942
4690,2020-10-04T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,167,23,190,1687,1877,121,10382,1610,13869,173211
4691,2020-10-04T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,296,39,335,9026,9361,314,81733,16971,108065,1365206
4692,2020-10-04T17:00:00,ITA,11,Marche,43.61675973,13.5188753,24,6,30,911,941,59,6210,992,8143,149612
4693,2020-10-04T17:00:00,ITA,14,Molise,41.55774754,14.65916051,2,0,2,139,141,15,509,25,675,43376
4694,2020-10-04T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,28,0,28,588,616,32,2737,292,3645,94635
4695,2020-10-04T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,17,0,17,612,629,34,5140,406,6175,101675
4696,2020-10-04T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,216,13,229,3141,3370,173,28646,4167,36183,446474
4697,2020-10-04T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,231,13,244,2653,2897,151,4739,598,8234,301067
4698,2020-10-04T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,114,20,134,2145,2279,111,1794,156,4229,167736
4699,2020-10-04T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,329,24,353,2894,3247,85,4115,319,7681,368405
4700,2020-10-04T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,99,26,125,3837,3962,188,10451,1166,15579,519910
4701,2020-10-04T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,42,4,46,649,695,72,1895,86,2676,127485
4702,2020-10-04T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,6,0,6,75,81,7,1106,146,1333,20588
4703,2020-10-04T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,178,20,198,4037,4235,261,22195,2194,28624,771021
4704,2020-10-05T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,72,7,79,938,1017,30,3108,482,4607,133682
4705,2020-10-05T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,30,2,32,371,403,14,498,33,934,76055
4706,2020-10-05T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,37,2,39,544,583,23,1402,101,2086,208340
4707,2020-10-05T17:00:00,ITA,15,Campania,40.83956555,14.25084984,463,43,506,7203,7709,431,6593,466,14768,412392
4708,2020-10-05T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,213,11,224,4822,5046,167,26556,4487,36089,686918
4709,2020-10-05T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,23,5,28,840,868,21,3690,353,4911,188881
4710,2020-10-05T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,764,48,812,7330,8142,248,8671,944,17757,778041
4711,2020-10-05T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,180,24,204,1703,1907,107,10459,1610,13976,174024
4712,2020-10-05T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,305,41,346,9186,9532,251,81811,16973,108316,1370079
4713,2020-10-05T17:00:00,ITA,11,Marche,43.61675973,13.5188753,28,6,34,920,954,22,6219,992,8165,150061
4714,2020-10-05T17:00:00,ITA,14,Molise,41.55774754,14.65916051,3,0,3,134,137,2,515,25,677,43575
4715,2020-10-05T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,21,0,21,606,627,17,2743,292,3662,94956
